first second position
Capana01g001987 Solyc01g009960.2.1 88815953.5
Capana01g001989 Solyc11g072100.1.1 89138929.5
Capana01g001991 Solyc01g009900.2.1 89313584
Capana01g001992 Solyc01g009910.1.1 89649191
Capana01g001995 Solyc01g009920.1.1 89976755
Capana01g001997 Solyc01g009970.2.1 90480580
Capana01g001998 Solyc08g048420.2.1 90823881.5
Capana01g001999 Solyc04g054600.1.1 90825607
Capana01g002000 Solyc01g009860.2.1 90927546
Capana01g002003 Solyc12g056830.1.1 91375858.5
Capana01g002004 Solyc06g024270.1.1 91434929
Capana01g002005 Solyc06g048490.1.1 91521892.5
Capana01g002006 Solyc01g010000.2.1 91632995
Capana01g002007 Solyc01g009990.2.1 91669847
Capana01g002008 Solyc01g068200.2.1 91674827
Capana01g002011 Solyc01g009960.2.1 91884227.5
Capana01g002012 Solyc01g044270.2.1 91903109
Capana01g002013 Solyc01g010390.2.1 92040630
Capana01g002014 Solyc07g015880.1.1 92789327.5
Capana01g002017 Solyc10g084900.1.1 93164190.5
Capana01g002019 Solyc01g018020.1.1 93300061
Capana01g002020 Solyc01g018020.1.1 93303101
Capana01g002021 Solyc02g005130.1.1 93307755
Capana01g002023 Solyc01g028800.1.1 93665732
Capana01g002024 Solyc09g090270.2.1 94010332.5
Capana01g002025 Solyc01g028810.2.1 94136584
Capana01g002030 Solyc01g028830.2.1 94687391
Capana01g002031 Solyc01g028830.2.1 94697179
Capana01g002032 Solyc01g011430.2.1 95498767
Capana01g002033 Solyc01g011430.2.1 95507194
Capana01g002035 Solyc01g011050.2.1 95830848.5
Capana01g002038 Solyc01g011030.2.1 96128608.5
Capana01g002040 Solyc08g014270.1.1 96179492
Capana01g002041 Solyc05g012640.2.1 96189209.5
Capana01g002042 Solyc01g014230.2.1 96292336
Capana01g002043 Solyc01g028900.2.1 96310158
Capana01g002045 Solyc05g025720.1.1 96678932.5
Capana01g002046 Solyc06g060110.2.1 96679818.5
Capana01g002048 Solyc06g059800.2.1 96682735
Capana01g002049 Solyc04g072330.1.1 96684033
Capana01g002050 Solyc01g028860.2.1 96704773.5
Capana01g002051 Solyc01g028860.2.1 96767289
Capana01g002052 Solyc01g057090.2.1 97469857.5
Capana01g002053 Solyc01g057090.2.1 97526197.5
Capana01g002056 Solyc01g103460.2.1 98708567
Capana01g002057 Solyc06g024350.1.1 98709691.5
Capana01g002059 Solyc01g058670.2.1 98959260.5
Capana01g002060 Solyc03g118370.2.1 99273673.5
Capana01g002061 Solyc02g092150.2.1 99355694
Capana01g002063 Solyc03g046580.1.1 99809407.5
Capana01g002067 Solyc01g058260.2.1 101774690
Capana01g002069 Solyc01g049900.2.1 102031951.5
Capana01g002071 Solyc01g020520.2.1 102190368
Capana01g002072 Solyc01g049900.2.1 102194347
Capana01g002074 Solyc03g025450.2.1 102576245
Capana01g002076 Solyc01g049650.2.1 103319596.5
Capana01g002077 Solyc01g049650.2.1 103339459.5
Capana01g002079 Solyc05g054210.2.1 104270078.5
Capana01g002082 Solyc01g016380.2.1 105590244
Capana01g002083 Solyc01g016410.2.1 105718616
Capana01g002084 Solyc04g056640.1.1 105982757.5
Capana01g002085 Solyc01g020340.1.1 106012851
Capana01g002087 Solyc01g016540.1.1 106225911.5
Capana01g002088 Solyc01g107000.1.1 106762701.5
Capana01g002089 Solyc11g071690.1.1 106778311
Capana01g002090 Solyc01g021600.2.1 106962104
Capana01g002092 Solyc01g021600.2.1 107603560.5
Capana01g002093 Solyc01g028870.2.1 107748993
Capana01g002094 Solyc01g028870.2.1 107767544.5
Capana01g002095 Solyc01g057570.2.1 108023075.5
Capana01g002096 Solyc01g099750.2.1 108182182
Capana01g002097 Solyc01g014180.2.1 109567297.5
Capana01g002098 Solyc01g015020.2.1 110497620.5
Capana01g002099 Solyc02g078650.2.1 110938017.5
Capana01g002100 Solyc05g032670.1.1 111010196.5
Capana01g002101 Solyc03g123730.2.1 111030869
Capana01g002103 Solyc01g010440.2.1 111534133.5
Capana01g002104 Solyc01g010430.2.1 111985733
Capana01g002105 Solyc12g041970.1.1 112107323.5
Capana01g002106 Solyc11g065650.1.1 112145445
Capana01g002109 Solyc11g006290.1.1 112227350
Capana01g002112 Solyc01g010860.2.1 112515667.5
Capana01g002114 Solyc01g058320.2.1 112576317
Capana01g002115 Solyc08g081810.2.1 112589178
Capana01g002117 Solyc01g010870.2.1 112603084.5
Capana01g002118 Solyc01g010880.2.1 112679422
Capana01g002120 Solyc01g010830.2.1 112809248
Capana01g002121 Solyc12g049170.1.1 112854170
Capana01g002122 Solyc01g010820.2.1 112872525
Capana01g002123 Solyc04g048990.1.1 113165377.5
Capana01g002124 Solyc07g007830.2.1 113230871.5
Capana01g002128 Solyc01g010940.2.1 113448269
Capana01g002129 Solyc01g010950.2.1 113456963.5
Capana01g002130 Solyc01g010950.2.1 113475911
Capana01g002131 Solyc01g010970.2.1 114242553.5
Capana01g002132 Solyc01g010990.2.1 114901704
Capana01g002133 Solyc05g018130.2.1 115895835.5
Capana01g002134 Solyc03g063960.1.1 115901276.5
Capana01g002137 Solyc01g044420.2.1 116411803.5
Capana01g002141 Solyc02g069610.2.1 117412808.5
Capana01g002142 Solyc06g050170.2.1 117754803
Capana01g002143 Solyc01g034150.2.1 118356778
Capana01g002144 Solyc01g034150.2.1 118381756
Capana01g002146 Solyc11g006320.1.1 119056459
Capana01g002147 Solyc05g018590.2.1 119102351.5
Capana01g002149 Solyc01g056990.2.1 119695229
Capana01g002152 Solyc07g065020.2.1 119906856.5
Capana01g002153 Solyc07g008850.2.1 119919702.5
Capana01g002154 Solyc02g072130.2.1 119980550
Capana01g002155 Solyc09g005760.2.1 119987281
Capana01g002156 Solyc02g081010.1.1 119988493.5
Capana01g002157 Solyc01g021640.2.1 120646959
Capana01g002161 Solyc04g051520.1.1 120666050
Capana01g002162 Solyc02g030450.2.1 121676486
Capana01g002163 Solyc01g005980.2.1 121682339.5
Capana01g002164 Solyc01g021670.2.1 121693675
Capana01g002165 Solyc11g072390.1.1 121744853.5
Capana01g002167 Solyc01g034020.2.1 122169756
Capana01g002169 Solyc01g044360.2.1 123293173
Capana01g002170 Solyc01g056720.2.1 123348027.5
Capana01g002172 Solyc01g056720.2.1 123363791.5
Capana01g002173 Solyc08g007100.2.1 123377698.5
Capana01g002175 Solyc01g059760.1.1 123622522.5
Capana01g002178 Solyc01g014560.2.1 124552991
Capana01g002180 Solyc01g056620.2.1 124577154
Capana01g002182 Solyc01g056620.2.1 124591451
Capana01g002185 Solyc01g028930.2.1 124985095.5
Capana01g002187 Solyc01g010540.2.1 125639994.5
Capana01g002188 Solyc03g007760.2.1 125646972
Capana01g002189 Solyc01g010570.2.1 125808655
Capana01g002190 Solyc01g010520.2.1 126019250
Capana01g002191 Solyc01g010510.2.1 126150764.5
Capana01g002192 Solyc01g010760.2.1 126192506
Capana01g002193 Solyc01g010770.2.1 126196577.5
Capana01g002194 Solyc00g028520.1.1 126203735
Capana01g002195 Solyc06g075580.2.1 126209759
Capana01g002196 Solyc01g010410.2.1 126863250.5
Capana01g002197 Solyc01g065600.1.1 127016561
Capana01g002199 Solyc08g022170.1.1 127027862.5
Capana01g002201 Solyc01g010910.1.1 127688812
Capana01g002203 Solyc01g010900.2.1 128187609
Capana01g002204 Solyc01g010890.2.1 128212182.5
Capana01g002205 Solyc01g010920.1.1 128754677
Capana01g002206 Solyc01g010930.2.1 128766196
Capana01g002210 Solyc01g010650.2.1 129017199
Capana01g002212 Solyc01g010660.2.1 129277321
Capana01g002213 Solyc01g010690.1.1 129450889
Capana01g002214 Solyc01g010700.2.1 129453122
Capana01g002216 Solyc05g012210.2.1 129563358
Capana01g002218 Solyc01g010590.2.1 129842771.5
Capana01g002219 Solyc01g010780.2.1 129997096.5
Capana01g002220 Solyc01g058280.2.1 130071026
Capana01g002222 Solyc01g058270.2.1 130086230.5
Capana01g002224 Solyc02g083350.2.1 130132334.5
Capana01g002225 Solyc01g058190.2.1 130150578
Capana01g002227 Solyc08g016540.1.1 130545258.5
Capana01g002228 Solyc01g058140.2.1 130562714
Capana01g002230 Solyc01g058140.2.1 130614221
Capana01g002232 Solyc01g058140.2.1 130652675
Capana01g002233 Solyc01g056280.2.1 131407453
Capana01g002235 Solyc01g058450.2.1 132136141.5
Capana01g002236 Solyc01g058450.2.1 132154378.5
Capana01g002237 Solyc01g007630.2.1 132221199.5
Capana01g002238 Solyc01g007610.2.1 132223034.5
Capana01g002239 Solyc07g026810.2.1 132288734
Capana01g002240 Solyc12g062990.1.1 132319620.5
Capana01g002242 Solyc01g057760.2.1 133738396
Capana01g002243 Solyc01g057760.2.1 133735210.5
Capana01g002245 Solyc01g058280.2.1 135173861.5
Capana01g002248 Solyc01g058190.2.1 135531816
Capana01g002249 Solyc01g044340.2.1 135583002.5
Capana01g002251 Solyc00g019970.2.1 136974128.5
Capana01g002252 Solyc01g056340.2.1 137092685
Capana01g002253 Solyc00g069880.2.1 137136832
Capana01g002254 Solyc01g056660.1.1 137545344.5
Capana01g002255 Solyc01g056570.2.1 138676491.5
Capana01g002257 Solyc05g012250.1.1 139492996.5
Capana01g002258 Solyc01g058390.2.1 139512754.5
Capana01g002259 Solyc01g058390.2.1 139533432.5
Capana01g002260 Solyc08g068190.2.1 140155501.5
Capana01g002261 Solyc01g049680.2.1 140618673
Capana01g002262 Solyc03g111530.2.1 140631280.5
Capana01g002263 Solyc01g060180.2.1 140789759.5
Capana01g002267 Solyc02g086800.2.1 140948864.5
Capana01g002268 Solyc01g060250.2.1 141103986
Capana01g002270 Solyc01g060260.2.1 141122673
Capana01g002271 Solyc01g060280.2.1 141278762.5
Capana01g002272 Solyc01g060470.2.1 141457214
Capana01g002275 Solyc10g049370.1.1 141597160.5
Capana01g002276 Solyc05g055770.2.1 141664616.5
Capana01g002277 Solyc12g008840.1.1 141670676
Capana01g002282 Solyc04g083140.1.1 142518443
Capana01g002284 Solyc02g093850.2.1 142582714
Capana01g002285 Solyc01g060460.1.1 142604357
Capana01g002286 Solyc01g060450.2.1 142608392
Capana01g002288 Solyc01g060420.2.1 142910275
Capana01g002289 Solyc01g109530.2.1 143102876
Capana01g002290 Solyc03g116910.2.1 143355226.5
Capana01g002291 Solyc01g060410.2.1 143531080.5
Capana01g002292 Solyc05g056360.1.1 143586099.5
Capana01g002293 Solyc01g056690.2.1 143620591.5
Capana01g002294 Solyc01g060040.2.1 143672781.5
Capana01g002295 Solyc05g055590.1.1 143680853.5
Capana01g002297 Solyc01g060070.2.1 144590602.5
Capana01g002299 Solyc01g060080.2.1 144625949.5
Capana01g002300 Solyc10g087040.1.1 144654481.5
Capana01g002302 Solyc01g060090.1.1 144701522.5
Capana01g002303 Solyc06g083460.2.1 144767279.5
Capana01g002304 Solyc01g060130.2.1 144768494
Capana01g002305 Solyc01g060140.2.1 144779520.5
Capana01g002306 Solyc10g044840.1.1 145632539.5
Capana01g002307 Solyc03g097270.2.1 145657859.5
Capana01g002310 Solyc10g039360.1.1 145731741
Capana01g002312 Solyc01g058730.2.1 145930724.5
Capana01g002313 Solyc09g064710.1.1 145949824.5
Capana01g002318 Solyc05g056450.2.1 146360296
Capana01g002319 Solyc01g059870.2.1 146542942
Capana01g002320 Solyc01g059880.2.1 146551292.5
Capana01g002321 Solyc12g042510.1.1 146655080.5
Capana01g002322 Solyc01g059900.2.1 146723073
Capana01g002323 Solyc01g060020.2.1 146903042.5
Capana01g002324 Solyc01g059940.2.1 147057629
Capana01g002325 Solyc01g059930.2.1 147061685.5
Capana01g002326 Solyc01g059930.2.1 147065545.5
Capana01g002328 Solyc01g059920.2.1 147161395
Capana01g002330 Solyc01g059830.2.1 147571098
Capana01g002332 Solyc01g065510.2.1 148125923
Capana01g002336 Solyc06g061100.2.1 148413605
Capana01g002339 Solyc01g065530.2.1 148774283
Capana01g002340 Solyc01g065540.2.1 148779197
Capana01g002344 Solyc06g075770.1.1 149054883.5
Capana01g002345 Solyc01g065550.2.1 149061679
Capana01g002346 Solyc01g065560.2.1 149067662
Capana01g002347 Solyc01g065580.2.1 149121855
Capana01g002348 Solyc01g065570.2.1 149126014
Capana01g002350 Solyc08g005630.2.1 149377554
Capana01g002351 Solyc08g005630.2.1 149385101
Capana01g002352 Solyc01g065840.2.1 149535859.5
Capana01g002353 Solyc01g065720.2.1 149654639
Capana01g002354 Solyc01g065710.2.1 149716624
Capana01g002355 Solyc01g065700.2.1 149739889
Capana01g002356 Solyc01g065690.2.1 149755140.5
Capana01g002357 Solyc02g030080.2.1 149768043
Capana01g002359 Solyc01g055160.1.1 150016194.5
Capana01g002361 Solyc01g065980.2.1 150375754
Capana01g002363 Solyc01g066050.2.1 150534286.5
Capana01g002364 Solyc01g057040.2.1 150700766
Capana01g002365 Solyc01g057020.2.1 150718796.5
Capana01g002366 Solyc01g057200.2.1 150936938.5
Capana01g002367 Solyc01g057200.2.1 150940434
Capana01g002369 Solyc01g066430.2.1 151307318
Capana01g002370 Solyc01g066360.2.1 151486442
Capana01g002371 Solyc01g066420.2.1 151680118.5
Capana01g002373 Solyc01g066290.2.1 152203519
Capana01g002375 Solyc04g015030.2.1 152632828.5
Capana01g002376 Solyc01g066160.1.1 152644053
Capana01g002377 Solyc05g026020.1.1 152727123.5
Capana01g002378 Solyc08g048420.2.1 152728536
Capana01g002383 Solyc04g072450.2.1 153196878
Capana01g002387 Solyc01g066060.2.1 153718062
Capana01g002389 Solyc06g071550.2.1 153776638
Capana01g002390 Solyc02g083540.2.1 153783028
Capana01g002391 Solyc01g057310.2.1 153831804.5
Capana01g002392 Solyc01g057320.1.1 153849825.5
Capana01g002393 Solyc01g057520.2.1 154170517
Capana01g002394 Solyc01g057520.2.1 154190502
Capana01g002396 Solyc01g066440.2.1 154357310.5
Capana01g002397 Solyc01g057830.2.1 154497826
Capana01g002398 Solyc06g063370.2.1 155086330.5
Capana01g002399 Solyc01g090060.1.1 155095411
Capana01g002401 Solyc06g063410.2.1 155103004.5
Capana01g002402 Solyc06g063420.2.1 155126861.5
Capana01g002403 Solyc06g063420.2.1 155134949.5
Capana01g002404 Solyc06g063420.2.1 155143395
Capana01g002405 Solyc06g068770.2.1 155200735.5
Capana01g002406 Solyc06g063430.1.1 155224994
Capana01g002407 Solyc06g064430.1.1 155291740.5
Capana01g002409 Solyc06g064440.2.1 155356128.5
Capana01g002410 Solyc06g064450.2.1 155392242
Capana01g002411 Solyc01g097760.2.1 155401900
Capana01g002412 Solyc06g064480.2.1 155462950
Capana01g002413 Solyc06g064490.2.1 155486484
Capana01g002415 Solyc06g064510.2.1 155656595.5
Capana01g002417 Solyc06g072110.2.1 155813606.5
Capana01g002418 Solyc06g064500.2.1 155823873
Capana01g002419 Solyc06g064520.2.1 155869532
Capana01g002420 Solyc06g064520.2.1 155875882
Capana01g002421 Solyc06g064520.2.1 155989138
Capana01g002422 Solyc06g064520.2.1 156042360
Capana01g002423 Solyc11g008610.1.1 156063554.5
Capana01g002427 Solyc12g014170.1.1 156130668
Capana01g002430 Solyc06g064550.2.1 156340277
Capana01g002431 Solyc06g064550.2.1 156351347.5
Capana01g002432 Solyc06g064560.2.1 156355785.5
Capana01g002433 Solyc06g064570.2.1 156359923
Capana01g002435 Solyc06g064580.1.1 156481015
Capana01g002436 Solyc10g077020.1.1 156612337.5
Capana01g002437 Solyc06g064660.2.1 156700816
Capana01g002438 Solyc06g064650.2.1 156753003.5
Capana01g002439 Solyc06g064640.2.1 156789837
Capana01g002441 Solyc04g008460.2.1 156919004
Capana01g002442 Solyc06g064610.1.1 156955197.5
Capana01g002444 Solyc06g064600.1.1 156968178.5
Capana01g002445 Solyc06g064600.1.1 156969261.5
Capana01g002446 Solyc06g064680.1.1 157081549
Capana01g002447 Solyc07g014750.1.1 157104801.5
Capana01g002448 Solyc06g064720.1.1 157131457.5
Capana01g002451 Solyc06g064790.1.1 157226413.5
Capana01g002455 Solyc06g064850.1.1 157257556.5
Capana01g002457 Solyc06g064840.2.1 157607224.5
Capana01g002459 Solyc01g066560.2.1 158170368
Capana01g002460 Solyc01g066520.2.1 158561355
Capana01g002461 Solyc07g056390.2.1 158711180.5
Capana01g002465 Solyc02g091870.2.1 159039610
Capana01g002468 Solyc01g057910.2.1 159122765
Capana01g002469 Solyc01g057910.2.1 159123204.5
Capana01g002470 Solyc01g058160.2.1 159431738.5
Capana01g002471 Solyc01g058170.2.1 159439964
Capana01g002473 Solyc01g066510.1.1 159964597
Capana01g002475 Solyc01g066480.2.1 160012261
Capana01g002476 Solyc01g066470.2.1 160015647
Capana01g002477 Solyc01g066450.2.1 160028132
Capana01g002478 Solyc12g036120.1.1 160339060.5
Capana01g002479 Solyc04g039640.2.1 160341613
Capana01g002480 Solyc12g036120.1.1 160365004.5
Capana01g002481 Solyc09g009100.2.1 160385980.5
Capana01g002482 Solyc12g036130.1.1 160404460
Capana01g002483 Solyc12g036150.1.1 160428185
Capana01g002484 Solyc12g036160.1.1 160443105.5
Capana01g002485 Solyc07g008320.2.1 160595841
Capana01g002486 Solyc06g064890.2.1 160610412.5
Capana01g002489 Solyc07g064360.1.1 160669582.5
Capana01g002490 Solyc08g075920.2.1 160831072
Capana01g002492 Solyc07g064400.1.1 160998351.5
Capana01g002494 Solyc07g064400.1.1 161004189.5
Capana01g002495 Solyc06g064870.2.1 161013630
Capana01g002497 Solyc06g072380.2.1 161107166.5
Capana01g002499 Solyc06g064860.1.1 161113388
Capana01g002503 Solyc01g066570.2.1 161944855.5
Capana01g002504 Solyc09g060110.2.1 162499723.5
Capana01g002505 Solyc01g066620.2.1 162677043
Capana01g002506 Solyc01g066610.2.1 162800040
Capana01g002507 Solyc01g066610.2.1 162803478.5
Capana01g002508 Solyc01g066740.2.1 163297951.5
Capana01g002509 Solyc01g066740.2.1 163303081.5
Capana01g002510 Solyc01g066740.2.1 163373225
Capana01g002513 Solyc09g074220.1.1 163659711.5
Capana01g002514 Solyc01g066690.2.1 163966849
Capana01g002515 Solyc06g064830.2.1 164499548
Capana01g002516 Solyc06g064820.2.1 164540158.5
Capana01g002517 Solyc06g064810.2.1 164546532.5
Capana01g002518 Solyc06g064800.1.1 164558969.5
Capana01g002519 Solyc01g066640.2.1 164599262
Capana01g002520 Solyc12g049380.1.1 164893895.5
Capana01g002525 Solyc01g073900.2.1 165700947.5
Capana01g002526 Solyc01g073910.2.1 165757004.5
Capana01g002527 Solyc04g081570.2.1 165789363
Capana01g002528 Solyc01g073920.2.1 165794835.5
Capana01g002529 Solyc01g073920.2.1 165822939
Capana01g002530 Solyc01g073950.2.1 166204218.5
Capana01g002531 Solyc01g073940.2.1 166247136.5
Capana01g002532 Solyc03g097460.2.1 166271692
Capana01g002533 Solyc03g097470.2.1 166274692
Capana01g002540 Solyc01g073930.2.1 166326978
Capana01g002541 Solyc09g072610.2.1 166379269
Capana01g002545 Solyc01g073960.2.1 166558754.5
Capana01g002549 Solyc01g086790.1.1 166618362.5
Capana01g002550 Solyc01g086790.1.1 166638426.5
Capana01g002551 Solyc01g086680.2.1 166701602.5
Capana01g002552 Solyc01g086690.2.1 166704310.5
Capana01g002553 Solyc01g086710.2.1 166748998.5
Capana01g002554 Solyc01g086720.2.1 166762016.5
Capana01g002555 Solyc01g086730.2.1 166785376.5
Capana01g002556 Solyc01g086740.2.1 166799794.5
Capana01g002557 Solyc01g086830.2.1 166812542
Capana01g002558 Solyc12g014190.1.1 166832887
Capana01g002559 Solyc01g086840.1.1 166842094.5
Capana01g002560 Solyc01g086850.2.1 166846218
Capana01g002561 Solyc01g086870.2.1 166912084.5
Capana01g002562 Solyc01g086890.2.1 166943185.5
Capana01g002563 Solyc01g058390.2.1 167010361.5
Capana01g002564 Solyc11g072830.1.1 167037245
Capana01g002565 Solyc11g072840.1.1 167039226.5
Capana01g002566 Solyc01g086900.2.1 167091992.5
Capana01g002567 Solyc01g086920.2.1 167110212.5
Capana01g002568 Solyc01g086930.2.1 167122035
Capana01g002569 Solyc01g086940.2.1 167148151.5
Capana01g002570 Solyc01g086950.2.1 167174708.5
Capana01g002571 Solyc01g086950.2.1 167188289
Capana01g002572 Solyc01g086960.2.1 167257110
Capana01g002573 Solyc01g086970.2.1 167324659
Capana01g002575 Solyc01g086980.2.1 167378201
Capana01g002576 Solyc01g056570.2.1 167437254
Capana01g002577 Solyc01g087010.2.1 167551540
Capana01g002579 Solyc07g006620.2.1 167951880
Capana01g002580 Solyc01g087010.2.1 167976086.5
Capana01g002581 Solyc01g087010.2.1 167982438.5
Capana01g002582 Solyc11g006370.1.1 167996148.5
Capana01g002584 Solyc01g087030.2.1 168013096
Capana01g002585 Solyc05g050120.2.1 168018112
Capana01g002586 Solyc01g087040.2.1 168107237
Capana01g002587 Solyc01g087050.2.1 168119773
Capana01g002588 Solyc01g087060.2.1 168161338.5
Capana01g002589 Solyc01g087070.2.1 168245645.5
Capana01g002590 Solyc01g087080.2.1 168268518.5
Capana01g002593 Solyc08g048290.2.1 168300335
Capana01g002596 Solyc10g055030.1.1 168334612.5
Capana01g002597 Solyc06g065680.2.1 168470433
Capana01g002598 Solyc06g065690.2.1 168481205.5
Capana01g002599 Solyc01g087120.2.1 168538831
Capana01g002600 Solyc01g087130.2.1 168573081.5
Capana01g002601 Solyc12g049100.1.1 168577576
Capana01g002602 Solyc11g012110.1.1 168608739
Capana01g002603 Solyc01g087140.2.1 168631156.5
Capana01g002604 Solyc01g087150.2.1 168676276
Capana01g002605 Solyc01g087170.2.1 168729477
Capana01g002606 Solyc01g087180.2.1 168756736.5
Capana01g002607 Solyc01g087190.2.1 168763492
Capana01g002608 Solyc01g087200.2.1 168792269
Capana01g002609 Solyc01g087230.2.1 168878603.5
Capana01g002611 Solyc01g087210.2.1 168903643
Capana01g002612 Solyc01g087200.2.1 168909000
Capana01g002613 Solyc05g016310.1.1 168910106.5
Capana01g002614 Solyc01g087450.2.1 168920854
Capana01g002615 Solyc01g087430.2.1 168963281
Capana01g002616 Solyc01g087300.2.1 168986594
Capana01g002617 Solyc01g087290.2.1 169001252.5
Capana01g002618 Solyc01g087280.1.1 169013077
Capana01g002619 Solyc01g007570.2.1 169022787
Capana01g002621 Solyc01g007500.2.1 169028786
Capana01g002623 Solyc01g087260.2.1 169096450.5
Capana01g002624 Solyc01g087250.2.1 169118198.5
Capana01g002625 Solyc01g087240.2.1 169160968
Capana01g002626 Solyc04g054700.2.1 169219714
Capana01g002627 Solyc09g091910.1.1 169235035
Capana01g002629 Solyc01g087460.1.1 169334037.5
Capana01g002630 Solyc01g087490.2.1 169399558.5
Capana01g002631 Solyc01g087500.2.1 169407068.5
Capana01g002632 Solyc05g056230.2.1 169442100.5
Capana01g002633 Solyc01g087510.1.1 169522340
Capana01g002634 Solyc01g087520.2.1 169556707
Capana01g002635 Solyc01g087530.2.1 169574559.5
Capana01g002636 Solyc01g087550.2.1 169665398.5
Capana01g002638 Solyc01g087540.2.1 169674847.5
Capana01g002639 Solyc07g064350.1.1 169688344
Capana01g002641 Solyc01g087560.2.1 169739077.5
Capana01g002642 Solyc07g065210.2.1 169815559
Capana01g002644 Solyc01g087570.2.1 169865188.5
Capana01g002645 Solyc11g042700.1.1 169881346.5
Capana01g002647 Solyc05g015510.2.1 170081327.5
Capana01g002649 Solyc01g087810.2.1 170166880.5
Capana01g002650 Solyc01g087790.2.1 170351325.5
Capana01g002651 Solyc01g087800.2.1 170357382
Capana01g002652 Solyc01g087780.2.1 170358339.5
Capana01g002653 Solyc01g087850.2.1 170469400.5
Capana01g002654 Solyc01g087820.2.1 170671552
Capana01g002655 Solyc01g087810.2.1 170682248.5
Capana01g002656 Solyc01g087850.2.1 170683432.5
Capana01g002657 Solyc01g087850.2.1 170759714.5
Capana01g002658 Solyc01g087820.2.1 170762633.5
Capana01g002659 Solyc08g067200.1.1 170822634.5
Capana01g002660 Solyc01g087590.2.1 170870082
Capana01g002662 Solyc01g087600.2.1 170932880
Capana01g002663 Solyc01g087610.2.1 170949688.5
Capana01g002667 Solyc01g087640.2.1 171122177.5
Capana01g002668 Solyc01g087640.2.1 171127799.5
Capana01g002669 Solyc01g087640.2.1 171216681.5
Capana01g002670 Solyc01g087650.2.1 171233690
Capana01g002671 Solyc09g009920.1.1 171238477
Capana01g002672 Solyc01g087670.2.1 171244354
Capana01g002673 Solyc01g087700.1.1 171278149.5
Capana01g002674 Solyc01g087680.2.1 171339424.5
Capana01g002675 Solyc01g087690.1.1 171344265.5
Capana01g002676 Solyc01g087710.2.1 171538307.5
Capana01g002677 Solyc01g087720.2.1 171568696.5
Capana01g002678 Solyc01g087730.2.1 171594390
Capana01g002680 Solyc01g087740.1.1 171680014
Capana01g002681 Solyc01g087750.2.1 171688790.5
Capana01g002682 Solyc01g087890.2.1 171883317.5
Capana01g002683 Solyc04g056330.1.1 171897263.5
Capana01g002684 Solyc01g087900.2.1 171917165
Capana01g002685 Solyc08g065500.1.1 171966765
Capana01g002688 Solyc11g069020.1.1 172004247
Capana01g002690 Solyc07g065660.2.1 172081006
Capana01g002691 Solyc01g087910.2.1 172095949
Capana01g002692 Solyc01g087940.1.1 172141316.5
Capana01g002694 Solyc01g087940.1.1 172310242
Capana01g002695 Solyc01g087950.2.1 172396815
Capana01g002696 Solyc01g087920.1.1 172434826.5
Capana01g002697 Solyc01g087950.2.1 172518777
Capana01g002698 Solyc01g087950.2.1 172522054
Capana01g002699 Solyc01g087960.1.1 172604446.5
Capana01g002700 Solyc01g087970.2.1 172610692.5
Capana01g002701 Solyc01g110960.2.1 172663907
Capana01g002703 Solyc08g082620.2.1 172707226.5
Capana01g002704 Solyc01g087970.2.1 172713008.5
Capana01g002705 Solyc01g088020.2.1 172764970.5
Capana01g002706 Solyc01g088010.1.1 172782978
Capana01g002707 Solyc01g088000.2.1 172847853
Capana01g002708 Solyc01g087980.2.1 172916136.5
Capana01g002709 Solyc01g087990.2.1 172920243
Capana01g002710 Solyc01g088050.2.1 173057905.5
Capana01g002711 Solyc01g068170.2.1 173129075.5
Capana01g002712 Solyc01g068180.2.1 173139153.5
Capana01g002713 Solyc01g068190.2.1 173145057.5
Capana01g002714 Solyc01g068200.2.1 173153792.5
Capana01g002715 Solyc01g068210.2.1 173183640.5
Capana01g002716 Solyc01g068210.2.1 173190687
Capana01g002717 Solyc01g068240.2.1 173229924
Capana01g002718 Solyc01g068250.2.1 173261001
Capana01g002719 Solyc01g068260.2.1 173282237
Capana01g002720 Solyc01g068270.2.1 173382492
Capana01g002721 Solyc01g068280.2.1 173513013
Capana01g002722 Solyc01g068290.2.1 173592460
Capana01g002723 Solyc01g068330.2.1 173608285.5
Capana01g002724 Solyc01g068340.2.1 173651237
Capana01g002725 Solyc01g068340.2.1 173678825
Capana01g002727 Solyc01g056210.1.1 173707573.5
Capana01g002730 Solyc01g068360.2.1 173959321.5
Capana01g002731 Solyc01g068370.2.1 173964425.5
Capana01g002732 Solyc10g044540.1.1 174370199
Capana01g002733 Solyc02g012000.1.1 174370987
Capana01g002735 Solyc05g010220.1.1 174550927.5
Capana01g002736 Solyc01g068380.2.1 174589651.5
Capana01g002737 Solyc01g108510.2.1 174638970
Capana01g002738 Solyc10g077020.1.1 174686727.5
Capana01g002739 Solyc02g069950.2.1 174723900.5
Capana01g002740 Solyc01g108290.2.1 174749039
Capana01g002741 Solyc01g108290.2.1 174757319
Capana01g002743 Solyc01g108530.2.1 174803617
Capana01g002745 Solyc01g108520.1.1 174852256.5
Capana01g002746 Solyc01g108520.1.1 174880175
Capana01g002748 Solyc01g068390.2.1 174970790
Capana01g002749 Solyc09g018310.2.1 174999076
Capana01g002750 Solyc01g068400.2.1 175022026.5
Capana01g002751 Solyc01g068410.2.1 175042980.5
Capana01g002752 Solyc01g079070.2.1 175126658.5
Capana01g002754 Solyc01g079080.2.1 175135687.5
