first second position
DMC400003300 Solyc12g036090.1.1 50274997.5
DMC400003334 Solyc08g077430.2.1 50304602.5
DMC400003299 Solyc08g077440.2.1 50312856
DMC400003297 Solyc08g077460.2.1 50369181
DMC400003296 Solyc08g077470.2.1 50386284
DMC400003328 Solyc08g077480.2.1 50455933
DMC400003323 Solyc08g077510.2.1 50542423.5
DMC400003293 Solyc08g077520.2.1 50549661.5
DMC400060307 Solyc12g019160.1.1 50568330.5
DMC400003321 Solyc08g077530.2.1 50593890
DMC400003290 Solyc08g077540.1.1 50597831.5
DMC400003320 Solyc08g077550.2.1 50616633.5
DMC400003316 Solyc08g077560.2.1 50629456.5
DMC400003315 Solyc08g077610.1.1 50639086.5
DMC400003289 Solyc04g054440.1.1 50645158
DMC400064634 Solyc08g077600.1.1 50656051.5
DMC400003287 Solyc08g077680.2.1 50665370.5
DMC400003314 Solyc08g077690.2.1 50682603.5
DMC400003312 Solyc08g077700.2.1 50695483
DMC400003310 Solyc08g077720.2.1 50699743
DMC400003284 Solyc08g077730.2.1 50703787
DMC400003283 Solyc06g033920.1.1 50718737.5
DMC400003348 Solyc08g077740.1.1 50723673
DMC400003280 Solyc06g033920.1.1 50733224.5
DMC400003279 Solyc06g033920.1.1 50751082
DMC400003278 Solyc08g077740.1.1 50765474
DMC400003276 Solyc06g033920.1.1 50780428
DMC400003277 Solyc08g077740.1.1 50781581
DMC400003271 Solyc08g077750.2.1 50813614
DMC400008039 Solyc08g077770.2.1 50842995.5
DMC400045487 Solyc08g077780.2.1 50912232.5
DMC400045492 Solyc08g077790.2.1 50946745
DMC400045495 Solyc08g077800.2.1 50953965.5
DMC400045497 Solyc08g077820.2.1 50967024.5
DMC400045545 Solyc08g077810.1.1 50971393
DMC400045499 Solyc08g077830.1.1 50988728
DMC400045550 Solyc08g077840.2.1 50993198
DMC400045506 Solyc08g077860.2.1 51031085.5
DMC400045553 Solyc08g077880.2.1 51042504.5
DMC400045507 Solyc08g077890.2.1 51049757
DMC400045512 Solyc08g077900.2.1 51059483.5
DMC400045514 Solyc06g060970.1.1 51066129.5
DMC400045515 Solyc08g077910.2.1 51070544
DMC400045554 Solyc08g077930.2.1 51075361
DMC400045555 Solyc08g077940.1.1 51082520
DMC400045516 Solyc08g077950.1.1 51092774.5
DMC400045557 Solyc08g077960.2.1 51098054
DMC400045559 Solyc08g077970.2.1 51133640
DMC400045560 Solyc08g077980.2.1 51137020.5
DMC400045563 Solyc08g077990.2.1 51142854.5
DMC400045565 Solyc08g078000.2.1 51150684
DMC400045566 Solyc08g078010.2.1 51157709
DMC400045517 Solyc08g078020.1.1 51168213
DMC400045567 Solyc08g078030.2.1 51179135
DMC400045518 Solyc08g078040.2.1 51192196.5
DMC400045568 Solyc08g078060.2.1 51193652
DMC400045519 Solyc08g078070.2.1 51201686
DMC400045569 Solyc08g078080.2.1 51204693
DMC400045570 Solyc08g078090.1.1 51219213.5
DMC400045520 Solyc08g078100.1.1 51234724.5
DMC400045571 Solyc08g078120.1.1 51238010.5
DMC400045522 Solyc08g078130.2.1 51251648.5
DMC400045525 Solyc08g078140.2.1 51257567.5
DMC400045526 Solyc08g078150.1.1 51263463
DMC400045527 Solyc12g100010.1.1 51271683.5
DMC400045573 Solyc08g078160.2.1 51273475.5
DMC400045575 Solyc08g078170.1.1 51284429
DMC400045576 Solyc08g078180.1.1 51296779.5
DMC400045528 Solyc08g078190.1.1 51320189
DMC400060260 Solyc08g078200.1.1 51337646.5
DMC400045530 Solyc08g078210.2.1 51346187
DMC400045532 Solyc08g078220.2.1 51358770.5
DMC400045536 Solyc08g078230.2.1 51364673.5
DMC400045534 Solyc08g078230.2.1 51369590
DMC400045577 Solyc08g078240.2.1 51374321
DMC400045537 Solyc08g078250.2.1 51381355
DMC400045579 Solyc08g078270.2.1 51394445
DMC400061401 Solyc08g078280.1.1 51399448.5
DMC400045538 Solyc08g078290.1.1 51406765.5
DMC400045581 Solyc08g078300.2.1 51411326
DMC400045539 Solyc08g078310.2.1 51443382.5
DMC400045541 Solyc08g078320.2.1 51452154
DMC400045542 Solyc08g078330.2.1 51461196.5
DMC400045544 Solyc08g078340.2.1 51488186.5
DMC400045601 Solyc09g075600.1.1 51490521.5
DMC400045602 Solyc11g011770.1.1 51514183
DMC400008470 Solyc08g078370.2.1 51797227.5
DMC400059743 Solyc11g063550.1.1 51884477.5
DMC400008567 Solyc08g078380.2.1 52036620.5
DMC400008566 Solyc08g078390.2.1 52046056.5
DMC400008565 Solyc08g078400.2.1 52053398.5
DMC400008564 Solyc08g078420.1.1 52058972.5
DMC400008562 Solyc08g078420.1.1 52070418.5
DMC400008466 Solyc08g078430.2.1 52085044.5
DMC400008560 Solyc11g030730.1.1 52095615.5
DMC400008465 Solyc11g030720.1.1 52100647.5
DMC400008464 Solyc08g078450.2.1 52119054.5
DMC400008551 Solyc08g078460.2.1 52128019.5
DMC400008462 Solyc08g078470.2.1 52132524.5
DMC400008550 Solyc08g078480.2.1 52135172
DMC400008547 Solyc08g078490.2.1 52141749
DMC400008461 Solyc08g078500.2.1 52146902
DMC400008459 Solyc08g078510.2.1 52158037
DMC400008543 Solyc08g078520.2.1 52166220
DMC400008540 Solyc08g078530.2.1 52190817
DMC400008457 Solyc08g078540.2.1 52200212.5
DMC400008536 Solyc08g078550.1.1 52219464
DMC400008535 Solyc08g078560.2.1 52222866.5
DMC400008455 Solyc08g078570.1.1 52227244
DMC400008533 Solyc08g078580.1.1 52231156.5
DMC400008532 Solyc08g078580.1.1 52238802
DMC400008454 Solyc08g078590.1.1 52251931.5
DMC400008451 Solyc08g078600.2.1 52261404.5
DMC400008446 Solyc08g078610.2.1 52269512
DMC400008531 Solyc06g005140.2.1 52278189
DMC400008530 Solyc01g094790.2.1 52286632.5
DMC400008529 Solyc04g058120.1.1 52286999
DMC400008528 Solyc06g060720.2.1 52290435
DMC400008438 Solyc08g078640.1.1 52295429
DMC400008436 Solyc08g078650.2.1 52305931
DMC400008526 Solyc08g078660.2.1 52332756.5
DMC400008524 Solyc08g078670.2.1 52348050
DMC400008519 Solyc08g078700.2.1 52375633
DMC400008518 Solyc08g078710.1.1 52381012
DMC400008517 Solyc08g078720.2.1 52391734
DMC400008433 Solyc08g078730.2.1 52393696
DMC400008432 Solyc08g005500.2.1 52398450
DMC400008430 Solyc08g078740.1.1 52403576
DMC400008431 Solyc07g065470.2.1 52401664.5
DMC400008426 Solyc08g078750.2.1 52411243
DMC400008420 Solyc08g081380.2.1 52419210
DMC400058409 Solyc08g078760.1.1 52417609
DMC400008516 Solyc08g078770.1.1 52430422
DMC400008515 Solyc08g078780.2.1 52435435.5
DMC400008512 Solyc08g078780.2.1 52440295
DMC400008513 Solyc08g078780.2.1 52441461.5
DMC400008418 Solyc08g078800.1.1 52453317
DMC400008510 Solyc08g078820.2.1 52470066.5
DMC400008509 Solyc08g078840.2.1 52479797.5
DMC400008416 Solyc05g054620.2.1 52486724.5
DMC400008505 Solyc08g078850.2.1 52491855
DMC400008415 Solyc08g078860.2.1 52494580.5
DMC400008502 Solyc08g078860.2.1 52496462.5
DMC400008414 Solyc08g078880.2.1 52511305
DMC400065191 Solyc08g078890.1.1 52517468
DMC400061318 Solyc08g078900.1.1 52522171
DMC400008413 Solyc08g078910.1.1 52527376.5
DMC400008501 Solyc08g078920.1.1 52533208.5
DMC400008412 Solyc08g078930.1.1 52535157
DMC400008500 Solyc08g078940.1.1 52539241
DMC400008499 Solyc08g078950.2.1 52569649.5
DMC400008409 Solyc08g078960.2.1 52581016.5
DMC400008407 Solyc08g078990.1.1 52615868
DMC400008497 Solyc08g079010.1.1 52630834.5
DMC400008405 Solyc08g079020.2.1 52639107.5
DMC400008568 Solyc03g044380.2.1 52638866
DMC400008404 Solyc08g079030.2.1 52655650.5
DMC400008403 Solyc08g079040.1.1 52662288.5
DMC400008496 Solyc08g079050.1.1 52666207.5
DMC400008495 Solyc08g079060.2.1 52688062
DMC400008494 Solyc08g079070.2.1 52696244
DMC400008493 Solyc08g079080.2.1 52703665.5
DMC400008492 Solyc08g079090.2.1 52713946
DMC400008402 Solyc08g079100.2.1 52721797.5
DMC400008491 Solyc08g079110.2.1 52735428.5
DMC400008400 Solyc08g079120.1.1 52743192.5
DMC400008488 Solyc08g079130.1.1 52767522
DMC400008487 Solyc08g079140.1.1 52770401.5
DMC400008486 Solyc08g079150.1.1 52782139.5
DMC400008399 Solyc08g079160.2.1 52787475.5
DMC400008485 Solyc08g079170.2.1 52796555
DMC400008398 Solyc08g079180.2.1 52802790
DMC400008397 Solyc08g079190.1.1 52807767.5
DMC400008396 Solyc08g079190.1.1 52816832.5
DMC400008484 Solyc08g079190.1.1 52823353.5
DMC400008395 Solyc08g007450.1.1 52828161
DMC400008394 Solyc08g079240.2.1 52832934
DMC400065749 Solyc08g079250.2.1 52837564.5
DMC400008483 Solyc08g079250.2.1 52842317.5
DMC400008482 Solyc08g079260.2.1 52847955.5
DMC400008480 Solyc08g079270.2.1 52862016.5
DMC400008475 Solyc08g079280.2.1 52873091
DMC400008476 Solyc08g079300.2.1 52879819.5
DMC400008474 Solyc08g079330.1.1 52886194.5
DMC400008473 Solyc08g083410.1.1 52892090
DMC400008472 Solyc08g083520.1.1 52900152
DMC400008471 Solyc08g079350.1.1 52906891.5
DMC400048742 Solyc08g079350.1.1 52916465.5
DMC400048741 Solyc08g079370.1.1 52928448
DMC400048737 Solyc08g083510.1.1 52937310
DMC400048738 Solyc08g083500.1.1 52941009
DMC400063237 Solyc08g079430.2.1 53003994
DMC400033157 Solyc08g079430.2.1 53013177.5
DMC400033158 Solyc08g079420.2.1 53027655
DMC400007050 Solyc08g079420.2.1 53119422.5
DMC400007005 Solyc08g079430.2.1 53124650.5
DMC400007048 Solyc08g079440.1.1 53138368
DMC400007046 Solyc08g079450.2.1 53146188.5
DMC400007045 Solyc08g079460.2.1 53162353.5
DMC400007004 Solyc08g079470.2.1 53167722
DMC400007043 Solyc08g079480.2.1 53177142
DMC400007001 Solyc08g079490.2.1 53180293.5
DMC400007000 Solyc08g079500.2.1 53185515
DMC400007041 Solyc08g079510.2.1 53195934
DMC400006997 Solyc08g079530.2.1 53220699
DMC400006993 Solyc08g079550.1.1 53234805.5
DMC400006991 Solyc03g093400.2.1 53239403.5
DMC400006990 Solyc08g079570.2.1 53251635.5
DMC400065271 Solyc08g079580.1.1 53271589.5
DMC400056586 Solyc08g079580.1.1 53274648
DMC400062845 Solyc08g079580.1.1 53276201
DMC400006989 Solyc08g079580.1.1 53282664
DMC400006988 Solyc08g061380.1.1 53285123
DMC400057413 Solyc08g079580.1.1 53289031.5
DMC400059684 Solyc08g079580.1.1 53293745
DMC400006986 Solyc08g079580.1.1 53296291
DMC400007037 Solyc08g079590.1.1 53307020
DMC400007036 Solyc08g079600.2.1 53309710
DMC400007035 Solyc08g079610.2.1 53311905.5
DMC400007033 Solyc08g079620.2.1 53316833
DMC400007032 Solyc11g006870.1.1 53320468
DMC400006985 Solyc08g079630.2.1 53323745.5
DMC400007030 Solyc08g079640.1.1 53333066.5
DMC400006984 Solyc08g079650.2.1 53349926.5
DMC400006982 Solyc08g079660.2.1 53369980
DMC400006981 Solyc03g006420.2.1 53373562
DMC400006980 Solyc08g079670.2.1 53375191.5
DMC400007029 Solyc08g079680.2.1 53383778.5
DMC400006978 Solyc08g079690.2.1 53389685
DMC400007027 Solyc08g079700.1.1 53399586.5
DMC400007023 Solyc08g079710.2.1 53418684
DMC400006976 Solyc08g079720.2.1 53425939.5
DMC400007021 Solyc08g079730.1.1 53440740
DMC400006975 Solyc01g017050.1.1 53442597.5
DMC400007020 Solyc08g079740.2.1 53454286
DMC400006974 Solyc08g079750.2.1 53457142
DMC400007019 Solyc08g079760.2.1 53470518
DMC400006973 Solyc08g079770.2.1 53475071
DMC400007017 Solyc08g079780.1.1 53479316
DMC400006972 Solyc08g079790.1.1 53483754
DMC400006971 Solyc08g079800.2.1 53486038.5
DMC400007016 Solyc08g079810.2.1 53492178
DMC400007013 Solyc08g079820.2.1 53498313.5
DMC400006968 Solyc08g079830.2.1 53500465
DMC400007011 Solyc05g010690.1.1 53507492
DMC400006965 Solyc08g079840.1.1 53516037.5
DMC400006964 Solyc08g079850.1.1 53521697.5
DMC400007010 Solyc08g079860.1.1 53535216.5
DMC400007007 Solyc08g079870.1.1 53542608.5
DMC400007009 Solyc08g079870.1.1 53555696
DMC400007008 Solyc08g079910.1.1 53557358
DMC400066275 Solyc08g079890.1.1 53628629.5
DMC400067339 Solyc08g079890.1.1 53633844
DMC400056894 Solyc08g079890.1.1 53643149.5
DMC400028116 Solyc08g079930.1.1 53678218
DMC400028115 Solyc08g079970.1.1 53682627
DMC400028114 Solyc08g079970.1.1 53687149.5
DMC400039404 Solyc08g079980.1.1 53698470
DMC400039405 Solyc08g079990.1.1 53705620
DMC400039406 Solyc08g080000.2.1 53713054.5
DMC400039407 Solyc08g080010.1.1 53717192.5
DMC400039409 Solyc08g080030.2.1 53726456.5
DMC400039432 Solyc08g080040.2.1 53730446
DMC400039410 Solyc08g080030.2.1 53730387
DMC400039411 Solyc08g080050.2.1 53737898.5
DMC400039412 Solyc08g080060.2.1 53742983.5
DMC400039413 Solyc08g080070.1.1 53746856
DMC400039414 Solyc08g080080.2.1 53756400
DMC400039435 Solyc08g080090.2.1 53761987.5
DMC400039438 Solyc08g080100.2.1 53772670
DMC400039415 Solyc08g080110.2.1 53808898.5
DMC400039417 Solyc08g080120.2.1 53821312
DMC400039418 Solyc08g080130.2.1 53828865.5
DMC400039420 Solyc08g080140.2.1 53836400.5
DMC400039421 Solyc08g080150.1.1 53850872
DMC400039439 Solyc08g080170.2.1 53857055.5
DMC400039440 Solyc08g080170.2.1 53861864.5
DMC400039441 Solyc08g080180.1.1 53871532
DMC400039442 Solyc08g080190.2.1 53878322.5
DMC400039445 Solyc08g080200.2.1 53887766.5
DMC400039448 Solyc08g080210.2.1 53899213.5
DMC400039451 Solyc12g099840.1.1 53926674
DMC400039423 Solyc08g080240.2.1 53930653.5
DMC400039424 Solyc08g080250.2.1 53935510
DMC400039453 Solyc08g080260.2.1 53942243
DMC400039455 Solyc08g080270.2.1 53949465
DMC400039456 Solyc08g080280.2.1 53957530.5
DMC400039459 Solyc08g080290.2.1 53984002
DMC400066412 Solyc08g080300.1.1 53992827.5
DMC400039426 Solyc08g080310.1.1 53999722.5
DMC400039460 Solyc08g080320.2.1 54011971
DMC400039461 Solyc08g080340.2.1 54022951
DMC400039462 Solyc08g080360.2.1 54030264.5
DMC400039427 Solyc08g080370.2.1 54051922
DMC400039429 Solyc08g080380.2.1 54055339
DMC400039430 Solyc08g080390.2.1 54067587
DMC400058382 Solyc04g082220.1.1 54085640.5
DMC400005449 Solyc08g080390.2.1 54101798.5
DMC400005474 Solyc08g080400.1.1 54104121
DMC400005476 Solyc08g080410.2.1 54112337.5
DMC400005451 Solyc08g080420.2.1 54120810.5
DMC400005452 Solyc08g080430.1.1 54139596.5
DMC400005453 Solyc08g080430.1.1 54141588
DMC400005478 Solyc08g080440.1.1 54142086.5
DMC400005454 Solyc08g080460.1.1 54170437
DMC400005455 Solyc08g080470.2.1 54181798
DMC400005480 Solyc08g080500.2.1 54193306
DMC400005482 Solyc08g080510.2.1 54201729
DMC400005484 Solyc08g080530.1.1 54234630
DMC400005485 Solyc08g080540.2.1 54241227
DMC400005462 Solyc08g080550.1.1 54250584.5
DMC400005487 Solyc08g080570.2.1 54254898.5
DMC400005488 Solyc08g080580.2.1 54263604.5
DMC400005463 Solyc08g080650.1.1 54278697
DMC400005464 Solyc08g080620.1.1 54282962.5
DMC400005465 Solyc08g080650.1.1 54286628
DMC400005489 Solyc08g080630.2.1 54288143.5
DMC400005466 Solyc08g080640.1.1 54289899
DMC400005467 Solyc08g080650.1.1 54292609.5
DMC400005490 Solyc08g080660.1.1 54295346.5
DMC400005491 Solyc08g080670.1.1 54299131.5
DMC400005470 Solyc08g080680.2.1 54302353
DMC400005495 Solyc08g080690.2.1 54306861.5
DMC400005504 Solyc03g025960.1.1 54331304
DMC400005497 Solyc08g080720.2.1 54357496
DMC400005499 Solyc08g080730.2.1 54363146.5
DMC400005500 Solyc08g080740.2.1 54369166.5
DMC400005502 Solyc02g062290.2.1 54374427
DMC400059905 Solyc07g061710.1.1 54386735.5
DMC400062267 Solyc07g056610.1.1 54411088
DMC400005505 Solyc12g089280.1.1 54415679
DMC400005503 Solyc07g056610.1.1 54422144
DMC400058153 Solyc08g080840.1.1 54444056
DMC400005472 Solyc08g080750.2.1 54454210.5
DMC400021860 Solyc08g080760.1.1 54539945.5
DMC400021861 Solyc08g080770.2.1 54546275.5
DMC400021618 Solyc08g080780.2.1 54550486.5
DMC400062890 Solyc08g080840.1.1 54569008
DMC400021616 Solyc07g061710.1.1 54571931
DMC400058768 Solyc08g080790.1.1 54580010.5
DMC400021615 Solyc08g080820.1.1 54588297.5
DMC400021614 Solyc08g080830.2.1 54593233
DMC400056974 Solyc08g080840.1.1 54610045.5
DMC400021859 Solyc08g080850.2.1 54626858.5
DMC400021612 Solyc08g080860.2.1 54631537
DMC400021858 Solyc08g080870.2.1 54643636.5
DMC400021857 Solyc08g080890.2.1 54650655
DMC400021854 Solyc08g080930.1.1 54672841
DMC400021853 Solyc08g080940.2.1 54676781.5
DMC400062887 Solyc08g080950.1.1 54678639.5
DMC400021852 Solyc01g094450.1.1 54679978.5
DMC400021603 Solyc08g080960.2.1 54683229
DMC400021867 Solyc03g097310.2.1 54711234.5
DMC400021597 Solyc09g020100.1.1 54711741.5
DMC400021591 Solyc08g081000.2.1 54726373.5
DMC400021588 Solyc08g081010.2.1 54755654.5
DMC400021586 Solyc08g081030.1.1 54766917
DMC400021850 Solyc04g007420.2.1 54771783
DMC400021848 Solyc08g081050.2.1 54779457
DMC400021847 Solyc08g081060.2.1 54789939.5
DMC400021583 Solyc08g081070.2.1 54796885
DMC400021579 Solyc08g081080.2.1 54807175
DMC400059310 Solyc08g081090.1.1 54813109.5
DMC400021577 Solyc08g081120.2.1 54819851
DMC400021843 Solyc08g081130.2.1 54827551.5
DMC400021845 Solyc08g081130.2.1 54829491
DMC400021841 Solyc08g081140.2.1 54836328.5
DMC400021576 Solyc08g081150.2.1 54842228
DMC400021574 Solyc08g081160.2.1 54850484
DMC400021840 Solyc08g081170.2.1 54859566.5
DMC400021838 Solyc08g081180.2.1 54867329.5
DMC400021836 Solyc08g081190.2.1 54877911
DMC400021835 Solyc08g081200.2.1 54882517.5
DMC400021570 Solyc08g081210.2.1 54888798.5
DMC400021569 Solyc08g081220.1.1 54896450
DMC400021568 Solyc08g081230.1.1 54911965.5
DMC400021566 Solyc08g081240.2.1 54916615
DMC400064443 Solyc08g081020.1.1 54931283.5
DMC400021563 Solyc08g081250.2.1 54940396
DMC400021834 Solyc08g081260.1.1 54953535.5
DMC400021561 Solyc08g081270.2.1 54960659
DMC400021833 Solyc08g081280.2.1 54979450
DMC400021559 Solyc08g081290.2.1 54986499
DMC400021560 Solyc08g081290.2.1 54988215.5
DMC400021557 Solyc08g081300.2.1 55002171
DMC400021554 Solyc08g081310.2.1 55016245
DMC400021552 Solyc08g081320.2.1 55028214
DMC400021831 Solyc08g081330.2.1 55036837.5
DMC400021828 Solyc08g081340.2.1 55044606.5
DMC400021551 Solyc08g081350.2.1 55061238
DMC400021827 Solyc08g081360.2.1 55067362
DMC400021548 Solyc08g081370.1.1 55075676.5
DMC400021549 Solyc08g081370.1.1 55075647.5
DMC400021826 Solyc08g081380.2.1 55092956.5
DMC400021545 Solyc08g081390.2.1 55096589
DMC400021824 Solyc08g081400.2.1 55115482.5
DMC400021819 Solyc08g081410.2.1 55130029
DMC400021544 Solyc08g081420.2.1 55138881.5
DMC400021818 Solyc08g081430.2.1 55146052
DMC400021816 Solyc08g081430.2.1 55149323
DMC400021811 Solyc08g081450.2.1 55158353.5
DMC400021810 Solyc08g081470.2.1 55168799.5
DMC400021807 Solyc08g081480.2.1 55182715.5
DMC400021809 Solyc08g081480.2.1 55185423
DMC400021542 Solyc08g081490.2.1 55188563
DMC400021806 Solyc08g081520.1.1 55216404
DMC400021804 Solyc08g081530.2.1 55222531
DMC400021802 Solyc08g081540.2.1 55232053
DMC400064398 Solyc08g081550.2.1 55235145.5
DMC400021538 Solyc08g081540.2.1 55236613.5
DMC400021537 Solyc08g081570.2.1 55251544.5
DMC400021800 Solyc08g081580.2.1 55259550
DMC400021536 Solyc08g081590.1.1 55263869
DMC400021799 Solyc08g081600.1.1 55266350
DMC400021798 Solyc08g081610.2.1 55274393.5
DMC400021534 Solyc08g081620.2.1 55279717
DMC400021797 Solyc08g081630.1.1 55288337.5
DMC400021528 Solyc08g081640.2.1 55295069
DMC400021527 Solyc08g081650.1.1 55309446
DMC400021526 Solyc08g081650.1.1 55315355
DMC400021525 Solyc08g081670.1.1 55319975
DMC400021524 Solyc08g081670.1.1 55323346
DMC400021522 Solyc08g081680.1.1 55327703.5
DMC400021520 Solyc08g081680.1.1 55329631.5
DMC400021795 Solyc08g081690.2.1 55373810.5
DMC400021794 Solyc08g081700.1.1 55379722
DMC400021863 Solyc12g062960.1.1 55383602
DMC400060001 Solyc09g065900.2.1 55385723.5
DMC400021519 Solyc08g081710.2.1 55391270
DMC400068933 Solyc08g081720.2.1 55402863
DMC400021792 Solyc08g081730.2.1 55413251
DMC400021793 Solyc08g081730.2.1 55412972.5
DMC400021516 Solyc08g081740.2.1 55418020
DMC400021515 Solyc08g081750.2.1 55425116
DMC400021514 Solyc08g081750.2.1 55427333.5
DMC400021512 Solyc08g081760.1.1 55432972.5
DMC400021508 Solyc08g081770.2.1 55444834
DMC400021505 Solyc08g081780.1.1 55449993
DMC400021504 Solyc08g081810.2.1 55462444
DMC400021503 Solyc08g081820.2.1 55475944.5
DMC400021791 Solyc08g081830.2.1 55489168
DMC400021788 Solyc08g081840.2.1 55513114.5
DMC400021786 Solyc08g081880.1.1 55524867
DMC400021785 Solyc08g081880.1.1 55530899.5
DMC400021501 Solyc08g081890.2.1 55535548
DMC400021498 Solyc08g081900.2.1 55544594
DMC400021782 Solyc08g081920.2.1 55561446.5
DMC400021779 Solyc08g081930.2.1 55571022
DMC400021777 Solyc08g081940.2.1 55586383
DMC400021775 Solyc08g081950.2.1 55592686.5
DMC400021774 Solyc08g081960.1.1 55617489
DMC400021495 Solyc08g081970.2.1 55629695
DMC400021494 Solyc01g095530.2.1 55633827.5
DMC400021773 Solyc08g081980.2.1 55639406.5
DMC400021490 Solyc08g081990.2.1 55645660.5
DMC400021488 Solyc08g082000.2.1 55656218.5
DMC400021772 Solyc08g082010.2.1 55669202
DMC400021771 Solyc08g082030.2.1 55690538.5
DMC400021770 Solyc08g082040.2.1 55699745
DMC400021769 Solyc08g082050.1.1 55704083.5
DMC400021768 Solyc08g082060.2.1 55709908
DMC400021765 Solyc08g082070.2.1 55714247.5
DMC400021763 Solyc08g082080.2.1 55723370
DMC400021761 Solyc08g082090.1.1 55734259.5
DMC400021759 Solyc08g082100.2.1 55742902.5
DMC400021486 Solyc08g082110.2.1 55746389
DMC400021758 Solyc08g082120.2.1 55754061
DMC400021755 Solyc08g082130.2.1 55757563.5
DMC400021485 Solyc08g082150.1.1 55760749
DMC400021483 Solyc08g082160.2.1 55766546.5
DMC400021482 Solyc04g007390.2.1 55770895.5
DMC400061379 Solyc08g082170.2.1 55774912.5
DMC400021481 Solyc08g082170.2.1 55776963
DMC400021479 Solyc08g082180.2.1 55784374
DMC400021753 Solyc08g082190.2.1 55798141
DMC400021752 Solyc08g082200.2.1 55805501
DMC400021478 Solyc08g082210.2.1 55812619.5
DMC400021751 Solyc08g082230.2.1 55827531
DMC400021750 Solyc08g082250.2.1 55855982
DMC400066209 Solyc08g082260.1.1 55860745.5
DMC400021747 Solyc08g082270.2.1 55870674.5
DMC400021473 Solyc08g082310.2.1 55905638.5
DMC400021745 Solyc08g082320.2.1 55915251
DMC400021744 Solyc04g055220.1.1 55919411.5
DMC400021742 Solyc08g082340.2.1 55925675
DMC400021472 Solyc04g055220.1.1 55941563
DMC400021471 Solyc04g055220.1.1 55947998
DMC400021470 Solyc04g055220.1.1 55972290.5
DMC400021741 Solyc08g082350.2.1 55977848
DMC400021739 Solyc08g082360.1.1 55985100
DMC400021738 Solyc08g082370.1.1 55997519
DMC400021469 Solyc08g082380.1.1 56000148
DMC400021468 Solyc08g082380.1.1 56004165.5
DMC400021467 Solyc08g082380.1.1 56007987.5
DMC400021466 Solyc08g082380.1.1 56011875.5
DMC400021737 Solyc08g082390.2.1 56016815
DMC400067062 Solyc08g082400.1.1 56020139
DMC400021736 Solyc08g082410.2.1 56027583
DMC400021734 Solyc08g082420.2.1 56036656.5
DMC400021731 Solyc08g082430.2.1 56042844
DMC400021730 Solyc03g005110.2.1 56049972.5
DMC400021728 Solyc08g082440.2.1 56059838
DMC400021726 Solyc08g082450.2.1 56067598
DMC400021465 Solyc08g082460.2.1 56070206
DMC400021464 Solyc08g082470.1.1 56073638
DMC400021463 Solyc08g082480.2.1 56077071.5
DMC400021462 Solyc08g082490.1.1 56083405
DMC400063763 Solyc00g042840.1.1 56091014.5
DMC400021725 Solyc00g042840.1.1 56092252.5
DMC400021724 Solyc09g007220.1.1 56095656.5
DMC400021723 Solyc00g042840.1.1 56098265
DMC400021461 Solyc08g082990.2.1 56099445
DMC400062162 Solyc06g068630.2.1 56101073.5
DMC400063517 Solyc00g042840.1.1 56105489
DMC400021460 Solyc08g082990.2.1 56106477.5
DMC400063761 Solyc08g082510.1.1 56108310.5
DMC400068029 Solyc00g042840.1.1 56114290
DMC400021722 Solyc08g082530.2.1 56140032
DMC400021720 Solyc08g082540.2.1 56148152
DMC400059886 Solyc10g052710.1.1 56153498.5
DMC400021719 Solyc08g082550.1.1 56166231.5
DMC400021716 Solyc08g082570.2.1 56182915.5
DMC400021714 Solyc08g082580.2.1 56186532.5
DMC400021712 Solyc08g082590.2.1 56190223.5
DMC400021459 Solyc08g082610.2.1 56195694
DMC400021710 Solyc08g082620.2.1 56209076
DMC400021708 Solyc08g082630.2.1 56236067
DMC400021457 Solyc08g082680.2.1 56259544.5
DMC400021455 Solyc08g082690.2.1 56267002
DMC400021700 Solyc08g082700.2.1 56286121.5
DMC400021698 Solyc08g082710.2.1 56294936
DMC400021450 Solyc08g082720.2.1 56302337.5
DMC400021695 Solyc08g082730.2.1 56312310
DMC400021449 Solyc08g082740.2.1 56316897
DMC400021692 Solyc08g082750.2.1 56334416
DMC400021688 Solyc08g082750.2.1 56340127.5
DMC400021685 Solyc08g082760.2.1 56345027
DMC400067161 Solyc00g042840.1.1 56348547
DMC400021448 Solyc08g082770.2.1 56351303
DMC400021446 Solyc08g008460.2.1 56371305
DMC400021444 Solyc08g082780.1.1 56377673
DMC400021443 Solyc08g082810.2.1 56385113.5
DMC400021684 Solyc08g082820.2.1 56397586
DMC400021438 Solyc08g082830.2.1 56408448
DMC400021430 Solyc08g082840.1.1 56416757.5
DMC400021683 Solyc08g082850.2.1 56425484.5
DMC400021682 Solyc08g082860.2.1 56438880.5
DMC400021680 Solyc08g082870.2.1 56452446.5
DMC400021676 Solyc08g082880.2.1 56459808
DMC400021429 Solyc08g082890.2.1 56464556.5
DMC400021426 Solyc08g082900.2.1 56473349
DMC400021675 Solyc08g082910.1.1 56491337
DMC400021424 Solyc08g082920.2.1 56498216.5
DMC400021673 Solyc08g082940.2.1 56514070.5
DMC400021672 Solyc08g082950.2.1 56520778
DMC400021671 Solyc08g082960.2.1 56525253
DMC400021670 Solyc08g082970.2.1 56529913.5
DMC400021668 Solyc08g082980.2.1 56534302
DMC400021666 Solyc08g082990.2.1 56541035
DMC400021662 Solyc08g083010.2.1 56553354.5
